qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank
tr|A0A087WW40|A0A087WW40_HUMAN	BP	1901030	positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	3.67180990578	0.58293176511	3
tr|A0A087WW40|A0A087WW40_HUMAN	BP	1903749	positive regulation of establishment of protein localization to mitochondrion	3.62928982495	0.581316092357	4
tr|A0A087WW40|A0A087WW40_HUMAN	BP	0048102	autophagic cell death	3.46516428069	0.574989099182	6
tr|A0A087WW40|A0A087WW40_HUMAN	BP	2000786	positive regulation of autophagosome assembly	3.45684518793	0.57466445205	7
tr|A0A087WW40|A0A087WW40_HUMAN	BP	1903778	protein localization to vacuolar membrane	3.4124069196	0.572923622342	8
tr|A0A087WW40|A0A087WW40_HUMAN	CC	0043231	intracellular membrane-bounded organelle	0.622728321271	0.419281875122	8
tr|A0A087WW40|A0A087WW40_HUMAN	CC	0032991	protein-containing complex	0.602661861756	0.417420646458	10
tr|A0A087WW40|A0A087WW40_HUMAN	BP	0043552	positive regulation of phosphatidylinositol 3-kinase activity	3.33086445467	0.569699525532	11
tr|A0A087WW40|A0A087WW40_HUMAN	BP	0051084	'de novo' posttranslational protein folding	3.18600467052	0.563873038545	12
tr|A0A087WW40|A0A087WW40_HUMAN	CC	0016020	membrane	0.135102320235	0.358070100446	14
tr|A0A087WW40|A0A087WW40_HUMAN	BP	0006654	phosphatidic acid biosynthetic process	2.55380301566	0.536738641461	30
tr|A0A087WW40|A0A087WW40_HUMAN	BP	1905477	positive regulation of protein localization to membrane	2.11383318292	0.515806678125	51
tr|A0A087WW65|A0A087WW65_HUMAN	MF	0042626	ATPase activity, coupled to transmembrane movement of substances	5.78008537858	0.653787053957	1
tr|A0A087WW65|A0A087WW65_HUMAN	BP	0055085	transmembrane transport	2.81744204531	0.548421651354	1
tr|A0A087WW65|A0A087WW65_HUMAN	CC	0016021	integral component of membrane	0.805107094123	0.434984707735	1
tr|A0A087WW65|A0A087WW65_HUMAN	BP	0006879	cellular iron ion homeostasis	1.45994485537	0.480142514185	5
tr|A0A087WW65|A0A087WW65_HUMAN	CC	0005743	mitochondrial inner membrane	0.360741133569	0.391909631055	5
tr|A0A087WW65|A0A087WW65_HUMAN	MF	0005524	ATP binding	2.8776864791	0.551013578892	14
tr|A0A087WWA3|A0A087WWA3_HUMAN	MF	0003777	microtubule motor activity	9.23037629499	0.745839878771	1
tr|A0A087WWA3|A0A087WWA3_HUMAN	BP	0007018	microtubule-based movement	8.98647426557	0.739972554154	1
tr|A0A087WWA3|A0A087WWA3_HUMAN	CC	1904115	axon cytoplasm	1.06816881534	0.454767471028	1
tr|A0A087WWA3|A0A087WWA3_HUMAN	MF	0008017	microtubule binding	9.14343168035	0.743757326387	2
tr|A0A087WWA3|A0A087WWA3_HUMAN	BP	0007270	neuron-neuron synaptic transmission	1.19662049075	0.463534497737	5
tr|A0A087WWA3|A0A087WWA3_HUMAN	CC	0005875	microtubule associated complex	0.716226077923	0.427582964848	7
tr|A0A087WWA3|A0A087WWA3_HUMAN	CC	0030659	cytoplasmic vesicle membrane	0.712842334314	0.427292346613	8
tr|A0A087WWA3|A0A087WWA3_HUMAN	BP	0007274	neuromuscular synaptic transmission	1.09382101423	0.456558724464	9
tr|A0A087WWA3|A0A087WWA3_HUMAN	MF	0005524	ATP binding	2.87775469832	0.551016498463	11
tr|A0A087WWA3|A0A087WWA3_HUMAN	BP	0051654	establishment of mitochondrion localization	1.07320334301	0.455120706715	11
tr|A0A087WWA3|A0A087WWA3_HUMAN	BP	0030705	cytoskeleton-dependent intracellular transport	0.885531783494	0.44133711799	16
tr|A0A087WWA3|A0A087WWA3_HUMAN	CC	0005739	mitochondrion	0.315028055502	0.386196926907	24
tr|A0A087WWA3|A0A087WWA3_HUMAN	MF	0016887	ATPase activity	0.313662831915	0.386020145301	30
tr|A0A087WWB7|A0A087WWB7_HUMAN	BP	0002244	hematopoietic progenitor cell differentiation	12.5847793134	0.819797471994	1
tr|A0A087WWB7|A0A087WWB7_HUMAN	MF	0052642	lysophosphatidic acid phosphatase activity	2.8092126295	0.548065449964	1
tr|A0A087WWB7|A0A087WWB7_HUMAN	CC	0005739	mitochondrion	0.615752184906	0.418638263742	1
tr|A0A087WWB7|A0A087WWB7_HUMAN	MF	0003993	acid phosphatase activity	2.19241075301	0.519694612961	2
tr|A0A087WWB7|A0A087WWB7_HUMAN	CC	0070013	intracellular organelle lumen	0.257657489724	0.378403481343	8
tr|A0A087WWB7|A0A087WWB7_HUMAN	BP	2001311	lysobisphosphatidic acid metabolic process	3.30144211119	0.568526526506	14
tr|A0A087WWB7|A0A087WWB7_HUMAN	CC	0044446	intracellular organelle part	0.142673547095	0.359545164786	15
tr|A0A087WWB7|A0A087WWB7_HUMAN	BP	0016311	dephosphorylation	1.35251978848	0.473564527955	16
tr|A0A087WWB7|A0A087WWB7_HUMAN	BP	0006654	phosphatidic acid biosynthetic process	0.507711344185	0.408160613655	25
tr|A0A087WWD5|A0A087WWD5_HUMAN	BP	0006644	phospholipid metabolic process	6.47973426711	0.674311277889	1
tr|A0A087WWD5|A0A087WWD5_HUMAN	MF	0016746	transferase activity, transferring acyl groups	5.60395626504	0.648427267022	1
tr|A0A087WWD5|A0A087WWD5_HUMAN	CC	0005829	cytosol	1.35132859974	0.473490150546	1
tr|A0A087WWD5|A0A087WWD5_HUMAN	CC	0005739	mitochondrion	1.00336414456	0.450144031828	2
tr|A0A087WWD5|A0A087WWD5_HUMAN	CC	0005634	nucleus	0.893223187047	0.441929224954	3
tr|A0A087WWD5|A0A087WWD5_HUMAN	BP	0007007	inner mitochondrial membrane organization	2.98148001853	0.555416298812	5
tr|A0A087WWD5|A0A087WWD5_HUMAN	BP	0060048	cardiac muscle contraction	2.91351573597	0.552542225624	6
tr|A0A087WWD5|A0A087WWD5_HUMAN	CC	0031224	intrinsic component of membrane	0.582988653373	0.415565563177	9
tr|A0A087WWD5|A0A087WWD5_HUMAN	BP	0032981	mitochondrial respiratory chain complex I assembly	2.78854833144	0.547168711412	12
tr|A0A087WWD5|A0A087WWD5_HUMAN	BP	0007507	heart development	2.68997984762	0.542844814612	16
tr|A0A087WWD5|A0A087WWD5_HUMAN	BP	0007519	skeletal muscle tissue development	2.6440087691	0.540801127992	18
tr|A0A087WWD5|A0A087WWD5_HUMAN	CC	0031967	organelle envelope	0.366607738216	0.392615900775	18
tr|A0A087WWD5|A0A087WWD5_HUMAN	CC	0031090	organelle membrane	0.356748895096	0.391425724126	19
tr|A0A087WWD5|A0A087WWD5_HUMAN	BP	0030097	hemopoiesis	2.25930990948	0.522950134465	32
tr|A0A087WWD5|A0A087WWD5_HUMAN	BP	0046486	glycerolipid metabolic process	1.77974615111	0.498407148277	42
tr|A0A087WWD5|A0A087WWD5_HUMAN	BP	0042775	mitochondrial ATP synthesis coupled electron transport	1.63283297151	0.490239976424	47
tr|A0A087WWD5|A0A087WWD5_HUMAN	BP	1900210	positive regulation of cardiolipin metabolic process	1.40414203911	0.476756917258	55
tr|A0A087WWD5|A0A087WWD5_HUMAN	BP	2001171	positive regulation of ATP biosynthetic process	1.1820444196	0.462564149763	63
tr|A0A087WWD5|A0A087WWD5_HUMAN	BP	0008610	lipid biosynthetic process	1.10923565343	0.457625013163	66
tr|A0A087WWD5|A0A087WWD5_HUMAN	BP	0090407	organophosphate biosynthetic process	0.863362219366	0.439615900491	100
tr|A0A087WWD5|A0A087WWD5_HUMAN	BP	0044249	cellular biosynthetic process	0.355711191693	0.391299499323	132
tr|A0A087WWD5|A0A087WWD5_HUMAN	BP	0045823	positive regulation of heart contraction	0.139582195061	0.358947737296	151
tr|A0A087WWD5|A0A087WWD5_HUMAN	BP	0007368	determination of left/right symmetry	0.120521382789	0.355107907457	157
tr|A0A087WWD5|A0A087WWD5_HUMAN	BP	0048562	embryonic organ morphogenesis	0.109189010766	0.352679540239	163
tr|A0A087WWD5|A0A087WWD5_HUMAN	BP	0060562	epithelial tube morphogenesis	0.105774401184	0.351923362133	164
tr|A0A087WWD5|A0A087WWD5_HUMAN	BP	0090090	negative regulation of canonical Wnt signaling pathway	0.0607392387886	0.34048502202	179
tr|A0A087WWI4|A0A087WWI4_HUMAN	BP	1903297	regulation of hypoxia-induced intrinsic apoptotic signaling pathway	3.9578692702	0.593566606132	1
tr|A0A087WWI4|A0A087WWI4_HUMAN	CC	0034663	endoplasmic reticulum chaperone complex	3.31993646907	0.569264459773	1
tr|A0A087WWI4|A0A087WWI4_HUMAN	MF	0005524	ATP binding	2.68183210975	0.542483880116	1
tr|A0A087WWI4|A0A087WWI4_HUMAN	BP	1903382	negative regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway	3.84868942761	0.589554477146	3
tr|A0A087WWI4|A0A087WWI4_HUMAN	BP	1900038	negative regulation of cellular response to hypoxia	3.65594290947	0.582329952631	5
tr|A0A087WWI4|A0A087WWI4_HUMAN	BP	0002931	response to ischemia	3.16468221772	0.563004320102	8
tr|A0A087WWI4|A0A087WWI4_HUMAN	BP	0071456	cellular response to hypoxia	2.8882352871	0.55146462487	12
tr|A0A087WWI4|A0A087WWI4_HUMAN	CC	0005788	endoplasmic reticulum lumen	0.380998365478	0.394324794445	14
tr|A0A087WWI4|A0A087WWI4_HUMAN	CC	0005790	smooth endoplasmic reticulum	0.295853716579	0.38367781803	16
tr|A0A087WWI4|A0A087WWI4_HUMAN	MF	0051087	chaperone binding	0.126277131144	0.356297536831	18
tr|A0A087WWI4|A0A087WWI4_HUMAN	CC	0071682	endocytic vesicle lumen	0.131445370846	0.357342834378	23
tr|A0A087WWI4|A0A087WWI4_HUMAN	BP	0034976	response to endoplasmic reticulum stress	2.33358236467	0.526508499246	26
tr|A0A087WWI4|A0A087WWI4_HUMAN	CC	0070062	extracellular exosome	0.0829599314704	0.346521615865	26
tr|A0A087WWI4|A0A087WWI4_HUMAN	CC	0005925	focal adhesion	0.078569746436	0.345399989028	29
tr|A0A087WWI4|A0A087WWI4_HUMAN	BP	0006888	ER to Golgi vesicle-mediated transport	2.16197615939	0.518197142481	31
tr|A0A087WWI4|A0A087WWI4_HUMAN	CC	0016020	membrane	0.0113643059758	0.320178828039	43
tr|A0A087WWI4|A0A087WWI4_HUMAN	BP	0034620	cellular response to unfolded protein	0.0839831578708	0.346778739011	69
tr|A0A087WWI4|A0A087WWI4_HUMAN	BP	0006898	receptor-mediated endocytosis	0.0519436353214	0.337792744541	74
tr|A0A087WWI4|A0A087WWI4_HUMAN	BP	0007165	signal transduction	0.0270288301366	0.328571529212	78
tr|A0A087WWM6|A0A087WWM6_HUMAN	MF	0004657	proline dehydrogenase activity	11.7375231187	0.802156198486	1
tr|A0A087WWM6|A0A087WWM6_HUMAN	BP	0006562	proline catabolic process	11.2018685701	0.790672677358	1
tr|A0A087WWM6|A0A087WWM6_HUMAN	CC	0005739	mitochondrion	0.887913996155	0.441520781673	1
tr|A0A087WWM6|A0A087WWM6_HUMAN	MF	0071949	FAD binding	0.849803060975	0.438552276509	4
tr|A0A087WWM6|A0A087WWM6_HUMAN	MF	0016597	amino acid binding	0.196599646012	0.369081039141	13
tr|A0A087WWM6|A0A087WWM6_HUMAN	CC	0070013	intracellular organelle lumen	0.140345983223	0.359095955531	13
tr|A0A087WWM6|A0A087WWM6_HUMAN	CC	0044446	intracellular organelle part	0.0777142526247	0.345177804988	17
tr|A0A087WWM6|A0A087WWM6_HUMAN	BP	0055114	oxidation-reduction process	2.46721858574	0.532771190929	21
tr|A0A087WWM6|A0A087WWM6_HUMAN	CC	0031090	organelle membrane	0.0697816984873	0.343056359844	24
tr|A0A087WWM6|A0A087WWM6_HUMAN	CC	0031975	envelope	0.0642190925343	0.341495838035	25
tr|A0A087WWM6|A0A087WWM6_HUMAN	BP	0006536	glutamate metabolic process	0.851032403634	0.438649058254	30
tr|A0A087WWM6|A0A087WWM6_HUMAN	BP	0019470	4-hydroxyproline catabolic process	0.172062483102	0.364929562623	35
tr|A0A087WWM6|A0A087WWM6_HUMAN	BP	0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	0.141068554345	0.359235804514	37
tr|A0A087WWM6|A0A087WWM6_HUMAN	BP	0010942	positive regulation of cell death	0.091919530583	0.348722075599	41
tr|A0A087WX97|A0A087WX97_HUMAN	BP	0042981	regulation of apoptotic process	8.79619822274	0.735339755455	1
tr|A0A087WX97|A0A087WX97_HUMAN	CC	0016021	integral component of membrane	0.657324872011	0.422421733633	1
tr|A0A087WX97|A0A087WX97_HUMAN	MF	0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	0.201705691946	0.369911725721	1
tr|A0A087WX97|A0A087WX97_HUMAN	CC	0005739	mitochondrion	0.368157999885	0.392801588169	5
tr|A0A087WX97|A0A087WX97_HUMAN	BP	2001056	positive regulation of cysteine-type endopeptidase activity	0.156584275417	0.362156701454	9
tr|A0A087WX97|A0A087WX97_HUMAN	MF	0005515	protein binding	0.0569849454285	0.33936144665	9
tr|A0A087WX97|A0A087WX97_HUMAN	BP	0006915	apoptotic process	0.128898965895	0.356830433088	14
tr|A0A087WX97|A0A087WX97_HUMAN	BP	0043068	positive regulation of programmed cell death	0.124732937492	0.355981083359	19
tr|A0A087WX97|A0A087WX97_HUMAN	CC	0031967	organelle envelope	0.0571405863771	0.339408749159	19
tr|A0A087WX97|A0A087WX97_HUMAN	CC	0031090	organelle membrane	0.0556039573916	0.33893887349	20
tr|A0A087WX97|A0A087WX97_HUMAN	CC	0005634	nucleus	0.0512651815887	0.337575916322	21
tr|A0A087WXC5|A0A087WXC5_HUMAN	CC	0005747	mitochondrial respiratory chain complex I	10.5554705253	0.776442946214	1
tr|A0A087WXC5|A0A087WXC5_HUMAN	BP	0006120	mitochondrial electron transport, NADH to ubiquinone	8.02972820702	0.716149973846	1
tr|A0A087WXC5|A0A087WXC5_HUMAN	MF	0008137	NADH dehydrogenase (ubiquinone) activity	1.03433048512	0.452371361445	1
tr|A0A087WXC5|A0A087WXC5_HUMAN	CC	0005759	mitochondrial matrix	7.67007702377	0.706830004719	6
tr|A0A087WXC5|A0A087WXC5_HUMAN	BP	0032981	mitochondrial respiratory chain complex I assembly	2.81234328988	0.548201018631	31
tr|A0A087WXC5|A0A087WXC5_HUMAN	CC	0043209	myelin sheath	1.8804348088	0.503811230952	34
tr|A0A087WXC5|A0A087WXC5_HUMAN	BP	0042493	response to drug	0.0435470987678	0.33500025124	59
tr|A0A087WXF6|A0A087WXF6_HUMAN	MF	0048038	quinone binding	8.20868332302	0.720709613887	1
tr|A0A087WXF6|A0A087WXF6_HUMAN	BP	0032981	mitochondrial respiratory chain complex I assembly	5.4402847793	0.64337055026	1
tr|A0A087WXF6|A0A087WXF6_HUMAN	CC	0005747	mitochondrial respiratory chain complex I	4.75778931465	0.621415428156	1
tr|A0A087WXF6|A0A087WXF6_HUMAN	MF	0008137	NADH dehydrogenase (ubiquinone) activity	7.10510908289	0.691736560287	2
tr|A0A087WXF6|A0A087WXF6_HUMAN	MF	0051539	4 iron, 4 sulfur cluster binding	6.30998865206	0.669437910219	7
tr|A0A087WXF6|A0A087WXF6_HUMAN	BP	0055114	oxidation-reduction process	2.47248198622	0.533014337296	7
tr|A0A087WXF6|A0A087WXF6_HUMAN	MF	0046872	metal ion binding	2.58700013974	0.538241917921	12
tr|A0A087WXF6|A0A087WXF6_HUMAN	CC	0016021	integral component of membrane	0.0139700226588	0.321861892277	37
tr|A0A087WXQ8|A0A087WXQ8_HUMAN	CC	0019774	proteasome core complex, beta-subunit complex	11.6781319587	0.800896053199	1
tr|A0A087WXQ8|A0A087WXQ8_HUMAN	MF	0070003	threonine-type peptidase activity	9.56288968935	0.753715351448	1
tr|A0A087WXQ8|A0A087WXQ8_HUMAN	BP	0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	9.4510261276	0.751081408539	1
tr|A0A087WXQ8|A0A087WXQ8_HUMAN	MF	0004175	endopeptidase activity	5.17324020754	0.634953887525	3
tr|A0A087WXQ8|A0A087WXQ8_HUMAN	CC	0005634	nucleus	3.69918243448	0.583966917542	7
tr|A0A087WXQ8|A0A087WXQ8_HUMAN	MF	0005515	protein binding	0.029081633919	0.329461446872	9
tr|A0A087WXQ8|A0A087WXQ8_HUMAN	CC	0005737	cytoplasm	1.44334776702	0.479142422323	13
tr|A0A087WXQ8|A0A087WXQ8_HUMAN	CC	0070062	extracellular exosome	0.0760430555474	0.344740214558	21
tr|A0A087WXQ8|A0A087WXQ8_HUMAN	CC	0070013	intracellular organelle lumen	0.0731813786582	0.343979586728	24
tr|A0A087WXQ8|A0A087WXQ8_HUMAN	BP	0043687	post-translational protein modification	0.0722102436773	0.343718091392	27
tr|A0A087WXQ8|A0A087WXQ8_HUMAN	BP	0016579	protein deubiquitination	0.0577951771868	0.339606991168	28
tr|A0A087WXQ8|A0A087WXQ8_HUMAN	CC	0044446	intracellular organelle part	0.0405229705749	0.333929221843	31
tr|A0A087WXQ8|A0A087WXQ8_HUMAN	BP	0016032	viral process	0.0301588066956	0.329915854693	31
tr|A0A087WXQ8|A0A087WXQ8_HUMAN	CC	0016021	integral component of membrane	0.00359682333693	0.313408155389	35
tr|A0A087WXR5|A0A087WXR5_HUMAN	BP	0022904	respiratory electron transport chain	6.51288943504	0.67525567527	1
tr|A0A087WXR5|A0A087WXR5_HUMAN	MF	0016651	oxidoreductase activity, acting on NAD(P)H	6.31995812411	0.669725930488	1
tr|A0A087WXR5|A0A087WXR5_HUMAN	CC	0005743	mitochondrial inner membrane	4.81006745986	0.623150694235	1
tr|A0A087WXR5|A0A087WXR5_HUMAN	BP	0032981	mitochondrial respiratory chain complex I assembly	2.61767828753	0.539622574571	6
tr|A0A087WXR5|A0A087WXR5_HUMAN	CC	0045271	respiratory chain complex I	2.28637403442	0.524253445026	18
tr|A0A087WXR5|A0A087WXR5_HUMAN	CC	0044455	mitochondrial membrane part	1.64385445693	0.490865112923	23
tr|A0A087WXR5|A0A087WXR5_HUMAN	CC	0098798	mitochondrial protein complex	1.61743685168	0.489363168611	24
tr|A0A087WXR5|A0A087WXR5_HUMAN	CC	1990204	oxidoreductase complex	1.36109848954	0.474099214576	27
tr|A0A087WXS3|A0A087WXS3_HUMAN	MF	0030276	clathrin binding	9.89350268627	0.761411191974	1
tr|A0A087WXS3|A0A087WXS3_HUMAN	CC	0030131	clathrin adaptor complex	9.36619572644	0.749073580615	1
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	0016192	vesicle-mediated transport	6.51838185108	0.675411889884	1
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	0006886	intracellular protein transport	6.51034415348	0.675183260353	2
tr|A0A087WXS3|A0A087WXS3_HUMAN	MF	0044877	protein-containing complex binding	0.21666948138	0.372287360821	4
tr|A0A087WXS3|A0A087WXS3_HUMAN	MF	0098748	endocytic adaptor activity	0.0807274651615	0.345955064866	6
tr|A0A087WXS3|A0A087WXS3_HUMAN	MF	0005048	signal sequence binding	0.065341341857	0.341815955114	7
tr|A0A087WXS3|A0A087WXS3_HUMAN	CC	0030128	clathrin coat of endocytic vesicle	2.2216036403	0.52112125222	10
tr|A0A087WXS3|A0A087WXS3_HUMAN	MF	0005215	transporter activity	0.0177162765745	0.324026483583	13
tr|A0A087WXS3|A0A087WXS3_HUMAN	CC	0030132	clathrin coat of coated pit	1.96042804268	0.508002195859	14
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	0060976	coronary vasculature development	2.3410827994	0.526864673841	17
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	0035904	aorta development	2.29938411793	0.524877218017	21
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	0003281	ventricular septum development	2.26143891829	0.523052941752	23
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	0051668	localization within membrane	2.06315885973	0.513260928187	27
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	0043112	receptor metabolic process	1.8014735013	0.499585961236	29
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	0031503	protein-containing complex localization	1.58853582187	0.487705913221	35
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	0098657	import into cell	1.27177395624	0.468446331838	38
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	0048268	clathrin coat assembly	0.415697748022	0.39831715788	45
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	0045807	positive regulation of endocytosis	0.370322166923	0.393060155376	46
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	1901215	negative regulation of neuron death	0.364224068543	0.392329621739	47
tr|A0A087WXS3|A0A087WXS3_HUMAN	CC	0005802	trans-Golgi network	0.308601753161	0.385361410265	49
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	1905477	positive regulation of protein localization to membrane	0.278824695468	0.381371195423	54
tr|A0A087WXS3|A0A087WXS3_HUMAN	CC	0036020	endolysosome membrane	0.104896888748	0.351727069878	54
tr|A0A087WXS3|A0A087WXS3_HUMAN	CC	0098793	presynapse	0.0595841056309	0.340143110507	59
tr|A0A087WXS3|A0A087WXS3_HUMAN	CC	0005829	cytosol	0.0369841273494	0.332623786209	71
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	0007267	cell-cell signaling	0.100208652719	0.350664149439	82
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	0034383	low-density lipoprotein particle clearance	0.0947637824239	0.349397971043	83
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	0.0929208071988	0.348961191749	84
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	0090175	regulation of establishment of planar polarity	0.080222077899	0.345825725249	92
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	0036465	synaptic vesicle recycling	0.0796531745509	0.345679642082	94
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	0048013	ephrin receptor signaling pathway	0.0732882497799	0.344008257423	97
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	0006836	neurotransmitter transport	0.0527108678321	0.338036246563	120
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	0001505	regulation of neurotransmitter levels	0.0447160832832	0.335404250072	126
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	0044257	cellular protein catabolic process	0.043355351438	0.334933468352	128
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	0050690	regulation of defense response to virus by virus	0.043148569395	0.33486128337	129
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	0032940	secretion by cell	0.0391743874888	0.333438740028	132
tr|A0A087WXS3|A0A087WXS3_HUMAN	BP	0061024	membrane organization	0.0357376653313	0.332149200857	137
tr|A0A087WXS8|A0A087WXS8_HUMAN	BP	0032502	developmental process	1.0969559815	0.456776187604	1
tr|A0A087WXS8|A0A087WXS8_HUMAN	MF	0005509	calcium ion binding	0.862639258946	0.439559400866	1
tr|A0A087WXS8|A0A087WXS8_HUMAN	CC	0043226	organelle	0.720521490281	0.427950896145	1
tr|A0A087WXS8|A0A087WXS8_HUMAN	MF	0008092	cytoskeletal protein binding	0.501633961452	0.407539529728	5
tr|A0A087WXS8|A0A087WXS8_HUMAN	MF	0017056	structural constituent of nuclear pore	0.485578622811	0.405880400908	6
tr|A0A087WXS8|A0A087WXS8_HUMAN	CC	0044424	intracellular part	0.505262948563	0.40791084708	7
tr|A0A087WXS8|A0A087WXS8_HUMAN	MF	0003755	peptidyl-prolyl cis-trans isomerase activity	0.461649081635	0.403355795846	7
tr|A0A087WXS8|A0A087WXS8_HUMAN	MF	0003677	DNA binding	0.416612983873	0.398420159003	9
tr|A0A087WXS8|A0A087WXS8_HUMAN	BP	0006270	DNA replication initiation	0.736975740642	0.429350266823	10
tr|A0A087WXS8|A0A087WXS8_HUMAN	BP	0070897	DNA-templated transcriptional preinitiation complex assembly	0.721306743567	0.428018039746	11
tr|A0A087WXS8|A0A087WXS8_HUMAN	CC	0012505	endomembrane system	0.474407021292	0.404709710559	11
tr|A0A087WXS8|A0A087WXS8_HUMAN	BP	0032501	multicellular organismal process	0.712455494914	0.427259078397	12
tr|A0A087WXS8|A0A087WXS8_HUMAN	BP	0043412	macromolecule modification	0.670674007312	0.42361108831	13
tr|A0A087WXS8|A0A087WXS8_HUMAN	CC	0120038	plasma membrane bounded cell projection part	0.429952362451	0.399908733085	15
tr|A0A087WXS8|A0A087WXS8_HUMAN	MF	0019781	NEDD8 activating enzyme activity	0.355395586544	0.391261073046	15
tr|A0A087WXS8|A0A087WXS8_HUMAN	CC	0032991	protein-containing complex	0.421274119505	0.398942979115	16
tr|A0A087WXS8|A0A087WXS8_HUMAN	MF	0005524	ATP binding	0.343056881008	0.389745175904	16
tr|A0A087WXS8|A0A087WXS8_HUMAN	MF	0030544	Hsp70 protein binding	0.299518717765	0.384165496333	27
tr|A0A087WXS8|A0A087WXS8_HUMAN	MF	0051879	Hsp90 protein binding	0.297678293997	0.383920978153	28
tr|A0A087WXS8|A0A087WXS8_HUMAN	MF	0005096	GTPase activator activity	0.295880394148	0.383681378723	29
tr|A0A087WXS8|A0A087WXS8_HUMAN	BP	0044267	cellular protein metabolic process	0.529324660574	0.410339826732	30
tr|A0A087WXS8|A0A087WXS8_HUMAN	BP	0023051	regulation of signaling	0.520226081148	0.409427967983	31
tr|A0A087WXS8|A0A087WXS8_HUMAN	BP	0010646	regulation of cell communication	0.520030967425	0.409408326734	32
tr|A0A087WXS8|A0A087WXS8_HUMAN	BP	0006996	organelle organization	0.511485481419	0.408544445514	34
tr|A0A087WXS8|A0A087WXS8_HUMAN	CC	0097223	sperm part	0.253196870971	0.377762711136	36
tr|A0A087WXS8|A0A087WXS8_HUMAN	CC	0044297	cell body	0.231687932672	0.374590528343	39
tr|A0A087WXS8|A0A087WXS8_HUMAN	CC	0031975	envelope	0.211409603516	0.371461943705	42
tr|A0A087WXS8|A0A087WXS8_HUMAN	MF	0001664	G-protein coupled receptor binding	0.229966460481	0.374330396272	43
tr|A0A087WXS8|A0A087WXS8_HUMAN	CC	0043005	neuron projection	0.203665277952	0.370227728495	43
tr|A0A087WXS8|A0A087WXS8_HUMAN	MF	0008474	palmitoyl-(protein) hydrolase activity	0.224757984305	0.373537355944	45
tr|A0A087WXS8|A0A087WXS8_HUMAN	MF	0031625	ubiquitin protein ligase binding	0.221047034315	0.372966708331	46
tr|A0A087WXS8|A0A087WXS8_HUMAN	CC	0016020	membrane	0.181128135364	0.36649588759	46
tr|A0A087WXS8|A0A087WXS8_HUMAN	BP	0048583	regulation of response to stimulus	0.425578333435	0.399423202157	52
tr|A0A087WXS8|A0A087WXS8_HUMAN	MF	0051087	chaperone binding	0.200497410059	0.369716112743	52
tr|A0A087WXS8|A0A087WXS8_HUMAN	MF	0015018	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity	0.177935623791	0.365948868347	53
tr|A0A087WXS8|A0A087WXS8_HUMAN	MF	0034647	histone demethylase activity (H3-trimethyl-K4 specific)	0.176675258956	0.36573156193	54
tr|A0A087WXS8|A0A087WXS8_HUMAN	MF	0016936	galactoside binding	0.172055797221	0.364928392433	55
tr|A0A087WXS8|A0A087WXS8_HUMAN	MF	0034648	histone demethylase activity (H3-dimethyl-K4 specific)	0.171702459648	0.364866517473	56
tr|A0A087WXS8|A0A087WXS8_HUMAN	BP	0051028	mRNA transport	0.409383962372	0.397603489999	57
tr|A0A087WXS8|A0A087WXS8_HUMAN	MF	0004721	phosphoprotein phosphatase activity	0.166030355802	0.363864386522	57
tr|A0A087WXS8|A0A087WXS8_HUMAN	CC	0099512	supramolecular fiber	0.152326395215	0.361370128669	57
tr|A0A087WXS8|A0A087WXS8_HUMAN	BP	0019953	sexual reproduction	0.40484612169	0.397087158076	59
