F8WET2	ENSG00000106049	HIBADH	Known mitochondrial
P31937	ENSG00000106049	HIBADH	Known mitochondrial
C9J7Q4	ENSG00000106077	ABHD11	Known mitochondrial
Q8NFV4	ENSG00000106077	ABHD11	Known mitochondrial
Q8NFV4	ENSG00000106077	ABHD11	Known mitochondrial
Q8NFV4	ENSG00000106077	ABHD11	Known mitochondrial
Q8NFV4	ENSG00000106077	ABHD11	Known mitochondrial
Q8NFV4	ENSG00000106077	ABHD11	Known mitochondrial
Q8NFV4	ENSG00000106077	ABHD11	Known mitochondrial
F8WCK4	ENSG00000106105	GARS	Known mitochondrial
P41250	ENSG00000106105	GARS	Known mitochondrial
Q9Y6H1	ENSG00000106153	CHCHD2	Known mitochondrial
O75127	ENSG00000106246	PTCD1	Known mitochondrial
B4DP25	ENSG00000106346	USP42	Predicted mitochondrial
E5RJP3	ENSG00000106346	USP42	Predicted mitochondrial
F8WD92	ENSG00000106346	USP42	Predicted mitochondrial
Q9H9J4	ENSG00000106346	USP42	Predicted mitochondrial
Q9H9J4	ENSG00000106346	USP42	Predicted mitochondrial
Q9BUA6	ENSG00000106436	MYL10	Predicted mitochondrial
C9JRZ6	ENSG00000106554	CHCHD3	Known mitochondrial
F8WAR4	ENSG00000106554	CHCHD3	Known mitochondrial
F8WD73	ENSG00000106554	CHCHD3	Known mitochondrial
Q9NX63	ENSG00000106554	CHCHD3	Known mitochondrial
B3KQX1	ENSG00000106591	MRPL32	Known mitochondrial
Q9BYC8	ENSG00000106591	MRPL32	Known mitochondrial
F2Z2D1	ENSG00000106603	COA1	Known mitochondrial
F2Z2J3	ENSG00000106603	COA1	Known mitochondrial
F8WBS2	ENSG00000106603	COA1	Known mitochondrial
Q9GZY4	ENSG00000106603	COA1	Known mitochondrial
Q9HBL7	ENSG00000107020	PLGRKT	Known mitochondrial
A2A369	ENSG00000107099	DOCK8	Predicted mitochondrial
A2A370	ENSG00000107099	DOCK8	Predicted mitochondrial
E9PDJ4	ENSG00000107099	DOCK8	Predicted mitochondrial
E9PHZ4	ENSG00000107099	DOCK8	Predicted mitochondrial
F8WC95	ENSG00000107099	DOCK8	Predicted mitochondrial
Q8NF50	ENSG00000107099	DOCK8	Predicted mitochondrial
Q8NF50	ENSG00000107099	DOCK8	Predicted mitochondrial
Q8NF50	ENSG00000107099	DOCK8	Predicted mitochondrial
Q8NF50	ENSG00000107099	DOCK8	Predicted mitochondrial
A0A0U1RRK1	ENSG00000107745	MICU1	Known mitochondrial
F6XEV2	ENSG00000107745	MICU1	Known mitochondrial
Q9BPX6	ENSG00000107745	MICU1	Known mitochondrial
Q9BPX6	ENSG00000107745	MICU1	Known mitochondrial
Q9BPX6	ENSG00000107745	MICU1	Known mitochondrial
Q9BPX6	ENSG00000107745	MICU1	Known mitochondrial
Q9BPX6	ENSG00000107745	MICU1	Known mitochondrial
Q96RR1	ENSG00000107815	TWNK	Known mitochondrial
Q96RR1	ENSG00000107815	TWNK	Known mitochondrial
Q96RR1	ENSG00000107815	TWNK	Known mitochondrial
A0A1P0AYU5	ENSG00000107819	SFXN3	Known mitochondrial
Q9BWM7	ENSG00000107819	SFXN3	Known mitochondrial
S4R3N9	ENSG00000107819	SFXN3	Known mitochondrial
Q9NVV4	ENSG00000107951	MTPAP	Known mitochondrial
Q9NVV4	ENSG00000107951	MTPAP	Known mitochondrial
A0A0A0MRX9	ENSG00000107959	PITRM1	Known mitochondrial
Q5JRX3	ENSG00000107959	PITRM1	Known mitochondrial
Q5JRX3	ENSG00000107959	PITRM1	Known mitochondrial
Q5JRX3	ENSG00000107959	PITRM1	Known mitochondrial
Q00059	ENSG00000108064	TFAM	Known mitochondrial
Q00059	ENSG00000108064	TFAM	Known mitochondrial
P30405	ENSG00000108179	PPIF	Known mitochondrial
P30405	ENSG00000108179	PPIF	Known mitochondrial
R4GN99	ENSG00000108179	PPIF	Known mitochondrial
E9PI66	ENSG00000108384	RAD51C	Known mitochondrial
J3QKK3	ENSG00000108384	RAD51C	Known mitochondrial
O43502	ENSG00000108384	RAD51C	Known mitochondrial
O43502	ENSG00000108384	RAD51C	Known mitochondrial
Q7KZJ0	ENSG00000108384	RAD51C	Known mitochondrial
J3KS26	ENSG00000108387	Sep-04	Known mitochondrial
J3KS85	ENSG00000108387	Sep-04	Known mitochondrial
J3KSZ7	ENSG00000108387	Sep-04	Known mitochondrial
J3QRT6	ENSG00000108387	Sep-04	Known mitochondrial
J3QRU3	ENSG00000108387	Sep-04	Known mitochondrial
O43236	ENSG00000108387	Sep-04	Known mitochondrial
O43236	ENSG00000108387	Sep-04	Known mitochondrial
O43236	ENSG00000108387	Sep-04	Known mitochondrial
O43236	ENSG00000108387	Sep-04	Known mitochondrial
O43236	ENSG00000108387	Sep-04	Known mitochondrial
O43236	ENSG00000108387	Sep-04	Known mitochondrial
J3KS77	ENSG00000108439	PNPO	Known mitochondrial
J3QLF1	ENSG00000108439	PNPO	Known mitochondrial
J3QQZ9	ENSG00000108439	PNPO	Known mitochondrial
Q9NVS9	ENSG00000108439	PNPO	Known mitochondrial
Q9NVS9	ENSG00000108439	PNPO	Known mitochondrial
Q9NVS9	ENSG00000108439	PNPO	Known mitochondrial
Q9NVS9	ENSG00000108439	PNPO	Known mitochondrial
K7EMM2	ENSG00000108443	RPS6KB1	Known mitochondrial
K7ER06	ENSG00000108443	RPS6KB1	Known mitochondrial
P23443	ENSG00000108443	RPS6KB1	Known mitochondrial
P23443	ENSG00000108443	RPS6KB1	Known mitochondrial
P23443	ENSG00000108443	RPS6KB1	Known mitochondrial
P23443	ENSG00000108443	RPS6KB1	Known mitochondrial
P23443	ENSG00000108443	RPS6KB1	Known mitochondrial
Q02978	ENSG00000108528	SLC25A11	Known mitochondrial
Q02978	ENSG00000108528	SLC25A11	Known mitochondrial
I3L3B0	ENSG00000108561	C1QBP	Known mitochondrial
Q07021	ENSG00000108561	C1QBP	Known mitochondrial
E7EMD6	ENSG00000108599	AKAP10	Known mitochondrial
I3L479	ENSG00000108599	AKAP10	Known mitochondrial
I3NI04	ENSG00000108599	AKAP10	Known mitochondrial
J3QR74	ENSG00000108599	AKAP10	Known mitochondrial
O43572	ENSG00000108599	AKAP10	Known mitochondrial
Q9UH92	ENSG00000108788	MLX	Known mitochondrial
Q9UH92	ENSG00000108788	MLX	Known mitochondrial
Q9UH92	ENSG00000108788	MLX	Known mitochondrial
B3KN43	ENSG00000108826	MRPL27	Known mitochondrial
D6RAN8	ENSG00000108826	MRPL27	Known mitochondrial
D6RE11	ENSG00000108826	MRPL27	Known mitochondrial
Q9P0M9	ENSG00000108826	MRPL27	Known mitochondrial
Q99536	ENSG00000108828	VAT1	Predicted mitochondrial
Q99536	ENSG00000108828	VAT1	Predicted mitochondrial
Q99536	ENSG00000108828	VAT1	Predicted mitochondrial
I3L223	ENSG00000108829	LRRC59	Known mitochondrial
Q96AG4	ENSG00000108829	LRRC59	Known mitochondrial
B4DJF2	ENSG00000108953	YWHAE	Predicted mitochondrial
I3L0W5	ENSG00000108953	YWHAE	Predicted mitochondrial
I3L3T1	ENSG00000108953	YWHAE	Predicted mitochondrial
P62258	ENSG00000108953	YWHAE	Predicted mitochondrial
P62258	ENSG00000108953	YWHAE	Predicted mitochondrial
A0A0C4DGQ8	ENSG00000109016	DHRS7B	Predicted mitochondrial
J3QLJ8	ENSG00000109016	DHRS7B	Predicted mitochondrial
J3QLK1	ENSG00000109016	DHRS7B	Predicted mitochondrial
Q6IAN0	ENSG00000109016	DHRS7B	Predicted mitochondrial
D6RBN5	ENSG00000109180	OCIAD1	Known mitochondrial
D6RC55	ENSG00000109180	OCIAD1	Known mitochondrial
D6RF07	ENSG00000109180	OCIAD1	Known mitochondrial
D6RIV2	ENSG00000109180	OCIAD1	Known mitochondrial
Q9NX40	ENSG00000109180	OCIAD1	Known mitochondrial
Q9NX40	ENSG00000109180	OCIAD1	Known mitochondrial
Q9NX40	ENSG00000109180	OCIAD1	Known mitochondrial
Q9NX40	ENSG00000109180	OCIAD1	Known mitochondrial
O43677	ENSG00000109390	NDUFC1	Known mitochondrial
P25874	ENSG00000109424	UCP1	Known mitochondrial
P49207	ENSG00000109475	RPL34	Predicted mitochondrial
Q9UJ72	ENSG00000109511	ANXA10	Predicted mitochondrial
Q9HAV7	ENSG00000109519	GRPEL1	Known mitochondrial
Q8N5Z0	ENSG00000109576	AADAT	Known mitochondrial
Q8N5Z0	ENSG00000109576	AADAT	Known mitochondrial
A0A024R3B9	ENSG00000109846	CRYAB	Predicted mitochondrial
E9PRA8	ENSG00000109846	CRYAB	Predicted mitochondrial
P02511	ENSG00000109846	CRYAB	Predicted mitochondrial
Q9Y6C9	ENSG00000109919	MTCH2	Known mitochondrial
A8K7Q2	ENSG00000109971	HSPA8	Predicted mitochondrial
E9PKE3	ENSG00000109971	HSPA8	Predicted mitochondrial
E9PNE6	ENSG00000109971	HSPA8	Predicted mitochondrial
P11142	ENSG00000109971	HSPA8	Predicted mitochondrial
P11142	ENSG00000109971	HSPA8	Predicted mitochondrial
G3V1T1	ENSG00000110011	DNAJC4	Predicted mitochondrial
J3KNJ8	ENSG00000110011	DNAJC4	Predicted mitochondrial
Q96FY5	ENSG00000110011	DNAJC4	Predicted mitochondrial
Q9NNZ3	ENSG00000110011	DNAJC4	Predicted mitochondrial
E9PNK9	ENSG00000110074	FOXRED1	Known mitochondrial
E9PP78	ENSG00000110074	FOXRED1	Known mitochondrial
Q96CU9	ENSG00000110074	FOXRED1	Known mitochondrial
Q96CU9	ENSG00000110074	FOXRED1	Known mitochondrial
Q96CU9	ENSG00000110074	FOXRED1	Known mitochondrial
H3BMD2	ENSG00000110090	CPT1A	Known mitochondrial
P50416	ENSG00000110090	CPT1A	Known mitochondrial
P50416	ENSG00000110090	CPT1A	Known mitochondrial
O00330	ENSG00000110435	PDHX	Known mitochondrial
O00330	ENSG00000110435	PDHX	Known mitochondrial
O00330	ENSG00000110435	PDHX	Known mitochondrial
A0A075B6T1	ENSG00000110497	AMBRA1	Predicted mitochondrial
Q9C0C7	ENSG00000110497	AMBRA1	Predicted mitochondrial
Q9C0C7	ENSG00000110497	AMBRA1	Predicted mitochondrial
Q9C0C7	ENSG00000110497	AMBRA1	Predicted mitochondrial
Q9C0C7	ENSG00000110497	AMBRA1	Predicted mitochondrial
Q9C0C7	ENSG00000110497	AMBRA1	Predicted mitochondrial
Q9C0C7	ENSG00000110497	AMBRA1	Predicted mitochondrial
E9PQM0	ENSG00000110536	PTPMT1	Known mitochondrial
Q8WUK0	ENSG00000110536	PTPMT1	Known mitochondrial
Q8WUK0	ENSG00000110536	PTPMT1	Known mitochondrial
Q8WUK0	ENSG00000110536	PTPMT1	Known mitochondrial
E9PJY7	ENSG00000110717	NDUFS8	Known mitochondrial
E9PML5	ENSG00000110717	NDUFS8	Known mitochondrial
O00217	ENSG00000110717	NDUFS8	Known mitochondrial
Q08E91	ENSG00000110717	NDUFS8	Known mitochondrial
E9PMC5	ENSG00000110719	TCIRG1	Predicted mitochondrial
Q13488	ENSG00000110719	TCIRG1	Predicted mitochondrial
Q13488	ENSG00000110719	TCIRG1	Predicted mitochondrial
B4DP72	ENSG00000110871	COQ5	Known mitochondrial
Q5HYK3	ENSG00000110871	COQ5	Known mitochondrial
Q5HYK3	ENSG00000110871	COQ5	Known mitochondrial
Q6IMN6	ENSG00000110888	CAPRIN2	Known mitochondrial
Q6IMN6	ENSG00000110888	CAPRIN2	Known mitochondrial
Q6IMN6	ENSG00000110888	CAPRIN2	Known mitochondrial
Q6IMN6	ENSG00000110888	CAPRIN2	Known mitochondrial
Q6IMN6	ENSG00000110888	CAPRIN2	Known mitochondrial
Q6IMN6	ENSG00000110888	CAPRIN2	Known mitochondrial
Q6IMN6	ENSG00000110888	CAPRIN2	Known mitochondrial
Q6IMN6	ENSG00000110888	CAPRIN2	Known mitochondrial
Q6IMN6	ENSG00000110888	CAPRIN2	Known mitochondrial
F8VRL7	ENSG00000110911	SLC11A2	Known mitochondrial
F8W1D8	ENSG00000110911	SLC11A2	Known mitochondrial
F8W1P7	ENSG00000110911	SLC11A2	Known mitochondrial
P49281	ENSG00000110911	SLC11A2	Known mitochondrial
P49281	ENSG00000110911	SLC11A2	Known mitochondrial
P49281	ENSG00000110911	SLC11A2	Known mitochondrial
P49281	ENSG00000110911	SLC11A2	Known mitochondrial
P49281	ENSG00000110911	SLC11A2	Known mitochondrial
F5GX14	ENSG00000110917	MLEC	Predicted mitochondrial
Q14165	ENSG00000110917	MLEC	Predicted mitochondrial
P06576	ENSG00000110955	ATP5B	Known mitochondrial
O15528	ENSG00000111012	CYP27B1	Known mitochondrial
A0A0B4J1R2	ENSG00000111058	ACSS3	Known mitochondrial
Q9H6R3	ENSG00000111058	ACSS3	Known mitochondrial
Q9H6R3	ENSG00000111058	ACSS3	Known mitochondrial
F8W1I9	ENSG00000111271	ACAD10	Known mitochondrial
Q6JQN1	ENSG00000111271	ACAD10	Known mitochondrial
Q6JQN1	ENSG00000111271	ACAD10	Known mitochondrial
Q6JQN1	ENSG00000111271	ACAD10	Known mitochondrial
Q6JQN1	ENSG00000111271	ACAD10	Known mitochondrial
Q6JQN1	ENSG00000111271	ACAD10	Known mitochondrial
F8VSB0	ENSG00000111275	ALDH2	Known mitochondrial
P05091	ENSG00000111275	ALDH2	Known mitochondrial
P05091	ENSG00000111275	ALDH2	Known mitochondrial
A0A0B4J2C1	ENSG00000111639	MRPL51	Known mitochondrial
M0R176	ENSG00000111639	MRPL51	Known mitochondrial
Q4U2R6	ENSG00000111639	MRPL51	Known mitochondrial
E7EUT5	ENSG00000111640	GAPDH	Predicted mitochondrial
P04406	ENSG00000111640	GAPDH	Predicted mitochondrial
P04406	ENSG00000111640	GAPDH	Predicted mitochondrial
A0A0C4DGH6	ENSG00000111647	UHRF1BP1L	Predicted mitochondrial
A0JNW5	ENSG00000111647	UHRF1BP1L	Predicted mitochondrial
A0JNW5	ENSG00000111647	UHRF1BP1L	Predicted mitochondrial
F8VRN3	ENSG00000111647	UHRF1BP1L	Predicted mitochondrial
P60174	ENSG00000111669	TPI1	Predicted mitochondrial
P60174	ENSG00000111669	TPI1	Predicted mitochondrial
P60174	ENSG00000111669	TPI1	Predicted mitochondrial
Q86UY8	ENSG00000111696	NT5DC3	Known mitochondrial
Q86UY8	ENSG00000111696	NT5DC3	Known mitochondrial
F5H7F8	ENSG00000111737	RAB35	Known mitochondrial
Q15286	ENSG00000111737	RAB35	Known mitochondrial
Q15286	ENSG00000111737	RAB35	Known mitochondrial
P12074	ENSG00000111775	COX6A1	Known mitochondrial
Q9NVK5	ENSG00000111790	FGFR1OP2	Predicted mitochondrial
Q9NVK5	ENSG00000111790	FGFR1OP2	Predicted mitochondrial
Q9NVK5	ENSG00000111790	FGFR1OP2	Predicted mitochondrial
Q9P0S9	ENSG00000111843	TMEM14C	Predicted mitochondrial
Q7Z4H3	ENSG00000111906	HDDC2	Predicted mitochondrial
Q7Z4H3	ENSG00000111906	HDDC2	Predicted mitochondrial
Q7Z4H3	ENSG00000111906	HDDC2	Predicted mitochondrial
V9GYS5	ENSG00000111906	HDDC2	Predicted mitochondrial
V9GZ04	ENSG00000111906	HDDC2	Predicted mitochondrial
Q9UGC7	ENSG00000112031	MTRF1L	Known mitochondrial
Q9UGC7	ENSG00000112031	MTRF1L	Known mitochondrial
Q9UGC7	ENSG00000112031	MTRF1L	Known mitochondrial
Q9UGC7	ENSG00000112031	MTRF1L	Known mitochondrial
A0A0C4DFU1	ENSG00000112096	SOD2	Known mitochondrial
A0A0C4DFU2	ENSG00000112096	SOD2	Known mitochondrial
A0A0C4DG56	ENSG00000112096	SOD2	Known mitochondrial
F5GXZ9	ENSG00000112096	SOD2	Known mitochondrial
G5E9P6	ENSG00000112096	SOD2	Known mitochondrial
P04179	ENSG00000112096	SOD2	Known mitochondrial
P04179	ENSG00000112096	SOD2	Known mitochondrial
P04179	ENSG00000112096	SOD2	Known mitochondrial
P04179	ENSG00000112096	SOD2	Known mitochondrial
Q9H0U6	ENSG00000112110	MRPL18	Known mitochondrial
O95816	ENSG00000112208	BAG2	Predicted mitochondrial
O95816	ENSG00000112208	BAG2	Predicted mitochondrial
Q9UKA2	ENSG00000112234	FBXL4	Known mitochondrial
Q92558	ENSG00000112290	WASF1	Known mitochondrial
C9J8Q5	ENSG00000112294	ALDH5A1	Known mitochondrial
P51649	ENSG00000112294	ALDH5A1	Known mitochondrial
P51649	ENSG00000112294	ALDH5A1	Known mitochondrial
Q9NPJ3	ENSG00000112304	ACOT13	Predicted mitochondrial
Q9NPJ3	ENSG00000112304	ACOT13	Predicted mitochondrial
C9IY40	ENSG00000112651	MRPL2	Known mitochondrial
C9J5E0	ENSG00000112651	MRPL2	Known mitochondrial
C9JZG7	ENSG00000112651	MRPL2	Known mitochondrial
C9JZW2	ENSG00000112651	MRPL2	Known mitochondrial
Q5T653	ENSG00000112651	MRPL2	Known mitochondrial
D6R9C3	ENSG00000112695	COX7A2	Known mitochondrial
D6RA35	ENSG00000112695	COX7A2	Known mitochondrial
D6RIE3	ENSG00000112695	COX7A2	Known mitochondrial
H0UI06	ENSG00000112695	COX7A2	Known mitochondrial
P14406	ENSG00000112695	COX7A2	Known mitochondrial
Q9NZA1	ENSG00000112782	CLIC5	Known mitochondrial
Q9NZA1	ENSG00000112782	CLIC5	Known mitochondrial
Q9NZA1	ENSG00000112782	CLIC5	Known mitochondrial
B4DQ67	ENSG00000112855	HARS2	Known mitochondrial
D6R9M5	ENSG00000112855	HARS2	Known mitochondrial
P49590	ENSG00000112855	HARS2	Known mitochondrial
P49590	ENSG00000112855	HARS2	Known mitochondrial
E9PCX7	ENSG00000112992	NNT	Known mitochondrial
Q13423	ENSG00000112992	NNT	Known mitochondrial
Q9NP92	ENSG00000112996	MRPS30	Known mitochondrial
D6RCD7	ENSG00000113013	HSPA9	Known mitochondrial
D6RDH7	ENSG00000113013	HSPA9	Known mitochondrial
P38646	ENSG00000113013	HSPA9	Known mitochondrial
D6RJC7	ENSG00000113048	MRPS27	Known mitochondrial
E5RJ73	ENSG00000113048	MRPS27	Known mitochondrial
G5EA06	ENSG00000113048	MRPS27	Known mitochondrial
Q92552	ENSG00000113048	MRPS27	Known mitochondrial
Q92552	ENSG00000113048	MRPS27	Known mitochondrial
E5RIQ8	ENSG00000113272	THG1L	Known mitochondrial
Q9NWX6	ENSG00000113272	THG1L	Known mitochondrial
D6REM1	ENSG00000113384	GOLPH3	Known mitochondrial
Q9H4A6	ENSG00000113384	GOLPH3	Known mitochondrial
Q9BYV1	ENSG00000113492	AGXT2	Known mitochondrial
Q9BYV1	ENSG00000113492	AGXT2	Known mitochondrial
P04150	ENSG00000113580	NR3C1	Known mitochondrial
P04150	ENSG00000113580	NR3C1	Known mitochondrial
P04150	ENSG00000113580	NR3C1	Known mitochondrial
P04150	ENSG00000113580	NR3C1	Known mitochondrial
P04150	ENSG00000113580	NR3C1	Known mitochondrial
P04150	ENSG00000113580	NR3C1	Known mitochondrial
P04150	ENSG00000113580	NR3C1	Known mitochondrial
P04150	ENSG00000113580	NR3C1	Known mitochondrial
P04150	ENSG00000113580	NR3C1	Known mitochondrial
P04150	ENSG00000113580	NR3C1	Known mitochondrial
P04150	ENSG00000113580	NR3C1	Known mitochondrial
P04150	ENSG00000113580	NR3C1	Known mitochondrial
P04150	ENSG00000113580	NR3C1	Known mitochondrial
P04150	ENSG00000113580	NR3C1	Known mitochondrial
P04150	ENSG00000113580	NR3C1	Known mitochondrial
Q12981	ENSG00000113734	BNIP1	Known mitochondrial
Q12981	ENSG00000113734	BNIP1	Known mitochondrial
Q12981	ENSG00000113734	BNIP1	Known mitochondrial
Q12981	ENSG00000113734	BNIP1	Known mitochondrial
C9JU35	ENSG00000113845	TIMMDC1	Known mitochondrial
F8WAU6	ENSG00000113845	TIMMDC1	Known mitochondrial
F8WB00	ENSG00000113845	TIMMDC1	Known mitochondrial
F8WC42	ENSG00000113845	TIMMDC1	Known mitochondrial
G3XA94	ENSG00000113845	TIMMDC1	Known mitochondrial
Q9NPL8	ENSG00000113845	TIMMDC1	Known mitochondrial
F8WF58	ENSG00000114021	NIT2	Predicted mitochondrial
F8WF70	ENSG00000114021	NIT2	Predicted mitochondrial
Q9NQR4	ENSG00000114021	NIT2	Predicted mitochondrial
E9PH05	ENSG00000114023	FAM162A	Known mitochondrial
F8W7Q4	ENSG00000114023	FAM162A	Known mitochondrial
Q96A26	ENSG00000114023	FAM162A	Known mitochondrial
F8WCZ9	ENSG00000114026	OGG1	Known mitochondrial
O15527	ENSG00000114026	OGG1	Known mitochondrial
O15527	ENSG00000114026	OGG1	Known mitochondrial
O15527	ENSG00000114026	OGG1	Known mitochondrial
O15527	ENSG00000114026	OGG1	Known mitochondrial
O15527	ENSG00000114026	OGG1	Known mitochondrial
O15527	ENSG00000114026	OGG1	Known mitochondrial
O15527	ENSG00000114026	OGG1	Known mitochondrial
O15527	ENSG00000114026	OGG1	Known mitochondrial
C9JQS9	ENSG00000114054	PCCB	Known mitochondrial
E7ENC1	ENSG00000114054	PCCB	Known mitochondrial
E7ETT1	ENSG00000114054	PCCB	Known mitochondrial
E7ETT4	ENSG00000114054	PCCB	Known mitochondrial
E7EUY3	ENSG00000114054	PCCB	Known mitochondrial
E7EX59	ENSG00000114054	PCCB	Known mitochondrial
E9PDR0	ENSG00000114054	PCCB	Known mitochondrial
E9PEC3	ENSG00000114054	PCCB	Known mitochondrial
F8WBI9	ENSG00000114054	PCCB	Known mitochondrial
P05166	ENSG00000114054	PCCB	Known mitochondrial
P05166	ENSG00000114054	PCCB	Known mitochondrial
D6RB26	ENSG00000114120	SLC25A36	Known mitochondrial
D6RCF5	ENSG00000114120	SLC25A36	Known mitochondrial
F6SDC8	ENSG00000114120	SLC25A36	Known mitochondrial
J3KQA4	ENSG00000114120	SLC25A36	Known mitochondrial
Q96CQ1	ENSG00000114120	SLC25A36	Known mitochondrial
Q96CQ1	ENSG00000114120	SLC25A36	Known mitochondrial
Q96CQ1	ENSG00000114120	SLC25A36	Known mitochondrial
Q96CQ1	ENSG00000114120	SLC25A36	Known mitochondrial
F2Z2A9	ENSG00000114383	TUSC2	Predicted mitochondrial
G3V0I0	ENSG00000114383	TUSC2	Predicted mitochondrial
O75896	ENSG00000114383	TUSC2	Predicted mitochondrial
F8WDJ3	ENSG00000114573	ATP6V1A	Predicted mitochondrial
P38606	ENSG00000114573	ATP6V1A	Predicted mitochondrial
P38606	ENSG00000114573	ATP6V1A	Predicted mitochondrial
E7ETU7	ENSG00000114686	MRPL3	Known mitochondrial
P09001	ENSG00000114686	MRPL3	Known mitochondrial
F2Z2F0	ENSG00000114735	HEMK1	Predicted mitochondrial
Q9Y5R4	ENSG00000114735	HEMK1	Predicted mitochondrial
Q16854	ENSG00000114956	DGUOK	Known mitochondrial
Q16854	ENSG00000114956	DGUOK	Known mitochondrial
Q16854	ENSG00000114956	DGUOK	Known mitochondrial
Q16854	ENSG00000114956	DGUOK	Known mitochondrial
Q16854	ENSG00000114956	DGUOK	Known mitochondrial
Q16854	ENSG00000114956	DGUOK	Known mitochondrial
Q9BST9	ENSG00000114993	RTKN	Predicted mitochondrial
Q9BST9	ENSG00000114993	RTKN	Predicted mitochondrial
Q9BST9	ENSG00000114993	RTKN	Predicted mitochondrial
Q96GK7	ENSG00000115042	FAHD2A	Known mitochondrial
E9PDK4	ENSG00000115159	GPD2	Known mitochondrial
F5GYK7	ENSG00000115159	GPD2	Known mitochondrial
P43304	ENSG00000115159	GPD2	Known mitochondrial
P43304	ENSG00000115159	GPD2	Known mitochondrial
A8MPV4	ENSG00000115204	MPV17	Known mitochondrial
A8MTD3	ENSG00000115204	MPV17	Known mitochondrial
B5MC10	ENSG00000115204	MPV17	Known mitochondrial
B5MC53	ENSG00000115204	MPV17	Known mitochondrial
B5MCF8	ENSG00000115204	MPV17	Known mitochondrial
E7EX18	ENSG00000115204	MPV17	Known mitochondrial
F8WEL3	ENSG00000115204	MPV17	Known mitochondrial
G5E9F5	ENSG00000115204	MPV17	Known mitochondrial
P39210	ENSG00000115204	MPV17	Known mitochondrial
B8ZZE2	ENSG00000115275	MOGS	Predicted mitochondrial
Q13724	ENSG00000115275	MOGS	Predicted mitochondrial
Q13724	ENSG00000115275	MOGS	Predicted mitochondrial
A0A087WTI3	ENSG00000115286	NDUFS7	Known mitochondrial
A0A087WXF6	ENSG00000115286	NDUFS7	Known mitochondrial
F5GXJ1	ENSG00000115286	NDUFS7	Known mitochondrial
F5H5N1	ENSG00000115286	NDUFS7	Known mitochondrial
F5H736	ENSG00000115286	NDUFS7	Known mitochondrial
K7ENU3	ENSG00000115286	NDUFS7	Known mitochondrial
O75251	ENSG00000115286	NDUFS7	Known mitochondrial
O75251	ENSG00000115286	NDUFS7	Known mitochondrial
O43464	ENSG00000115317	HTRA2	Known mitochondrial
O43464	ENSG00000115317	HTRA2	Known mitochondrial
O43464	ENSG00000115317	HTRA2	Known mitochondrial
O43464	ENSG00000115317	HTRA2	Known mitochondrial
P28330	ENSG00000115361	ACADL	Known mitochondrial
A0A0A0MRF4	ENSG00000115364	MRPL19	Known mitochondrial
P49406	ENSG00000115364	MRPL19	Known mitochondrial
B7Z509	ENSG00000115419	GLS	Known mitochondrial
B8ZZA8	ENSG00000115419	GLS	Known mitochondrial
B8ZZC5	ENSG00000115419	GLS	Known mitochondrial
O94925	ENSG00000115419	GLS	Known mitochondrial
O94925	ENSG00000115419	GLS	Known mitochondrial
O94925	ENSG00000115419	GLS	Known mitochondrial
Q70CQ2	ENSG00000115464	USP34	Predicted mitochondrial
Q70CQ2	ENSG00000115464	USP34	Predicted mitochondrial
Q70CQ2	ENSG00000115464	USP34	Predicted mitochondrial
A0A087X1Z2	ENSG00000115468	EFHD1	Known mitochondrial
Q8WYH2	ENSG00000115468	EFHD1	Known mitochondrial
Q9BUP0	ENSG00000115468	EFHD1	Known mitochondrial
Q9BUP0	ENSG00000115468	EFHD1	Known mitochondrial
B8ZZV9	ENSG00000115520	COQ10B	Known mitochondrial
B8ZZX2	ENSG00000115520	COQ10B	Known mitochondrial
Q9H8M1	ENSG00000115520	COQ10B	Known mitochondrial
Q9H8M1	ENSG00000115520	COQ10B	Known mitochondrial
B8ZZ54	ENSG00000115541	HSPE1	Known mitochondrial
B8ZZL8	ENSG00000115541	HSPE1	Known mitochondrial
P61604	ENSG00000115541	HSPE1	Known mitochondrial
Q9NP58	ENSG00000115657	ABCB6	Known mitochondrial
Q9NP58	ENSG00000115657	ABCB6	Known mitochondrial
B4DGK6	ENSG00000115840	SLC25A12	Known mitochondrial
F8W9J0	ENSG00000115840	SLC25A12	Known mitochondrial
O75746	ENSG00000115840	SLC25A12	Known mitochondrial
O75746	ENSG00000115840	SLC25A12	Known mitochondrial
E5RFH8	ENSG00000115944	COX7A2L	Known mitochondrial
E5RJZ1	ENSG00000115944	COX7A2L	Known mitochondrial
O14548	ENSG00000115944	COX7A2L	Known mitochondrial
P35270	ENSG00000116096	SPR	Predicted mitochondrial
E9PLD1	ENSG00000116171	SCP2	Known mitochondrial
P22307	ENSG00000116171	SCP2	Known mitochondrial
P22307	ENSG00000116171	SCP2	Known mitochondrial
P22307	ENSG00000116171	SCP2	Known mitochondrial
P22307	ENSG00000116171	SCP2	Known mitochondrial
P22307	ENSG00000116171	SCP2	Known mitochondrial
P22307	ENSG00000116171	SCP2	Known mitochondrial
P22307	ENSG00000116171	SCP2	Known mitochondrial
P22307	ENSG00000116171	SCP2	Known mitochondrial
A6NHR2	ENSG00000116221	MRPL37	Known mitochondrial
Q9BZE1	ENSG00000116221	MRPL37	Known mitochondrial
S4R369	ENSG00000116221	MRPL37	Known mitochondrial
